days_since_halving,index_value,Era
1314,15.672851517612271,3rd Era
1315,15.851900654235678,3rd Era
1316,15.168829576968454,3rd Era
1317,15.127032037630043,3rd Era
1318,14.80015934545789,3rd Era
1319,15.5697979070587,3rd Era
1320,14.792253359278043,3rd Era
1321,14.732590742641765,3rd Era
1322,14.811175632402286,3rd Era
1323,14.804970352551827,3rd Era
1324,15.259962921537683,3rd Era
1325,14.783106317128105,3rd Era
1326,14.322689873902585,3rd Era
1327,13.491994422908974,3rd Era
1328,13.430033554476228,3rd Era
1329,13.37317480503164,3rd Era
1330,13.195887661452188,3rd Era
1331,13.062788239079476,3rd Era
1332,13.64351050301071,3rd Era
1333,13.395789602708875,3rd Era
1334,13.366862273430677,3rd Era
1335,13.925873718724624,3rd Era
1336,13.98227281780992,3rd Era
1337,13.651416489190558,3rd Era
1338,12.5861461381709,3rd Era
1339,12.034933427306296,3rd Era
1340,12.168339283251873,3rd Era
1341,12.130234268466454,3rd Era
1342,8.517305836027395,3rd Era
1343,8.624051971133957,3rd Era
1344,8.08117425345121,3rd Era
1345,8.222961067614568,3rd Era
1346,7.673878070081359,3rd Era
1347,8.32439058023197,3rd Era
1348,8.211883493955598,3rd Era
1349,9.558888871864802,3rd Era
1350,9.507637856803592,3rd Era
1351,9.459650359293365,3rd Era
1352,9.034933427306296,3rd Era
1353,9.887829990653776,3rd Era
1354,10.357791839673956,3rd Era
1355,10.212695542923685,3rd Era
1356,10.338149447653485,3rd Era
1357,10.20858933304733,3rd Era
1358,9.54470099744128,3rd Era
1359,9.035668867881165,3rd Era
1360,9.901956578362727,3rd Era
1361,9.868187598633307,3rd Era
1362,10.214135780716136,3rd Era
1363,10.425881379563945,3rd Era
1364,10.345534496759466,3rd Era
1365,10.483245744403758,3rd Era
1366,10.373343343496714,3rd Era
1367,11.10653163160556,3rd Era
1368,10.977277950572265,3rd Era
1369,11.265080362204484,3rd Era
1370,11.215759878652305,3rd Era
1371,10.487505171066543,3rd Era
1372,10.502842171388298,3rd Era
1373,10.733678581825426,3rd Era
1374,10.489129269002712,3rd Era
1375,10.536779689582792,3rd Era
1376,10.14267547152466,3rd Era
1377,10.938314921782831,3rd Era
1378,10.847288828964102,3rd Era
1379,11.101628694439762,3rd Era
1380,10.981889775843843,3rd Era
1381,10.491258982334106,3rd Era
1382,10.58905725711309,3rd Era
1383,10.888059815833424,3rd Era
1384,11.541299584782509,3rd Era
1385,11.495549052354177,3rd Era
1386,11.512985122650038,3rd Era
1387,11.71867865843382,3rd Era
1388,11.885715599001028,3rd Era
1389,11.887385661973127,3rd Era
1390,13.378154350590652,3rd Era
1391,13.33353762238191,3rd Era
1392,13.556605941746978,3rd Era
1393,13.679225335927805,3rd Era
1394,13.648551335284294,3rd Era
1395,13.640369558888873,3rd Era
1396,13.728867574731488,3rd Era
1397,14.264344921629615,3rd Era
1398,15.160846982395393,3rd Era
1399,15.174192164493542,3rd Era
1400,14.658541069759604,3rd Era
1401,13.359507867681984,3rd Era
1402,13.176444451254081,3rd Era
0,1.0,4th Era
1,1.0251224727815653,4th Era
2,1.0846152325558407,4th Era
3,1.1365950880652846,4th Era
4,1.0894513521716025,4th Era
5,1.0951351590198457,4th Era
6,1.1336659740205373,4th Era
7,1.1273158780307144,4th Era
8,1.126997268563362,4th Era
9,1.1099621273344829,4th Era
10,1.0574031933040848,4th Era
11,1.0693231409312,4th Era
12,1.0712627051339147,4th Era
13,1.0490960909874218,4th Era
14,1.035791238704771,4th Era
15,1.0254492219068427,4th Era
16,1.060200910013756,4th Era
17,1.109202813530902,4th Era
18,1.0970863513053102,4th Era
19,1.1240018744469393,4th Era
20,1.0979968301846421,4th Era
21,1.1877679546318722,4th Era
22,1.1065795180624822,4th Era
23,1.1175854983854405,4th Era
24,1.137560218933542,4th Era
25,1.1236483807313364,4th Era
26,1.1236053568251614,4th Era
27,1.1351799503945987,4th Era
28,1.1345113356364687,4th Era
29,1.1360055442698551,4th Era
30,1.149480166560657,4th Era
31,1.0817896084475696,4th Era
32,1.0974165888554128,4th Era
33,1.0980700871059679,4th Era
34,1.086208279892603,4th Era
35,1.097818920518566,4th Era
36,1.1059504387857026,4th Era
37,1.0976596157848897,4th Era
38,1.0869466631472335,4th Era
39,1.083457075513932,4th Era
40,1.0857187376088244,4th Era
41,1.0819093776998954,4th Era
42,1.1232437234516335,4th Era
43,1.119101800376052,4th Era
44,1.0785011866458445,4th Era
45,1.074499963371539,4th Era
46,1.0626951337636499,4th Era
47,1.0480553775812889,4th Era
48,1.0608311520988107,4th Era
49,1.071177820129839,4th Era
50,1.0609067346366863,4th Era
51,1.0727906352072765,4th Era
52,1.0625230381389486,4th Era
53,1.0538112785425824,4th Era
54,1.0605764970865836,4th Era
55,1.053990351016934,4th Era
56,1.0842977858967635,4th Era
57,1.0737208818272834,4th Era
58,1.0977665941461905,4th Era
59,1.073822046147209,4th Era
60,1.0753476506040207,4th Era
61,1.073135989264954,4th Era
62,1.080665172845636,4th Era
63,1.0731685478966542,4th Era
64,1.074733687834816,4th Era
65,1.0721941145621967,4th Era
66,1.0608427801815608,4th Era
67,1.0620846594192703,4th Era
68,1.0625497827292738,4th Era
69,1.0696115173834022,4th Era
70,1.0630265341220273,4th Era
71,1.0871524802119101,4th Era
72,1.1102039914556847,4th Era
73,1.1139145126612378,4th Era
74,1.1104760885920368,4th Era
75,1.1240646660937896,4th Era
76,1.1508592571748175,4th Era
77,1.3014394403636331,4th Era
78,1.2754669547330366,4th Era
79,1.3058104366693912,4th Era
80,1.2912764960400562,4th Era
81,1.3175466605890553,4th Era
82,1.3583926268652897,4th Era
83,1.2903776452434745,4th Era
84,1.30497205190311,4th Era
85,1.303777847804676,4th Era
86,1.3537099979418292,4th Era
87,1.3671195029692307,4th Era
88,1.3509134440404331,4th Era
89,1.3662729785450245,4th Era
90,1.3553286270606415,4th Era
91,1.3821197297168444,4th Era
92,1.3206618239578038,4th Era
93,1.3483215443954384,4th Era
94,1.366082277987923,4th Era
95,1.3671857830409064,4th Era
96,1.3822825228753457,4th Era
97,1.382184846980245,4th Era
98,1.4323460703475748,4th Era
99,1.399085102449223,4th Era
100,1.3669834544010546,4th Era
101,1.3809476189756356,4th Era
102,1.3613845325568874,4th Era
103,1.3528623107093478,4th Era
104,1.3522716041056435,4th Era
105,1.3666939151405775,4th Era
106,1.3202955393511762,4th Era
107,1.335215532327814,4th Era
108,1.318708306055789,4th Era
109,1.3356736787881678,4th Era
110,1.3353887907607904,4th Era
111,1.3549204813561133,4th Era
112,1.3537983713707298,4th Era
113,1.395803657497148,4th Era
114,1.3227141805631943,4th Era
115,1.2471537360448472,4th Era
116,1.2182370198619281,4th Era
117,1.1750456692950009,4th Era
118,1.1897621708235122,4th Era
119,1.204368205565898,4th Era
120,1.1754933504808793,4th Era
121,1.19077148840622,4th Era
122,1.2035577281982168,4th Era
123,1.2040937828129958,4th Era
124,1.215733493645834,4th Era
125,1.2019344478463045,4th Era
126,1.2397117630847907,4th Era
127,1.2570922583713473,4th Era
128,1.2767565091100215,4th Era
129,1.2748936902534571,4th Era
130,1.272236673345062,4th Era
131,1.288900878734213,4th Era
132,1.2624900143839382,4th Era
133,1.2188649363304327,4th Era
134,1.2193149431328614,4th Era
135,1.1903377609196417,4th Era
136,1.2444653233130267,4th Era
137,1.2452455676655576,4th Era
138,1.2465153543018674,4th Era
139,1.2464618651212167,4th Era
140,1.261267902886904,4th Era
141,1.2548852482653807,4th Era
142,1.2482351477406053,4th Era
143,1.2325837483589865,4th Era
144,1.2299011496685415,4th Era
145,1.230917444100899,4th Era
146,1.2390268690108104,4th Era
147,1.2466862871182935,4th Era
148,1.231973274014607,4th Era
149,1.2354861178134087,4th Era
150,1.2622934997854618,4th Era
151,1.2885136635786354,4th Era
152,1.3187513299619644,4th Era
153,1.3203013533925512,4th Era
154,1.3495180741104225,4th Era
155,1.3325329336373688,4th Era
156,1.3215502094799105,4th Era
157,1.3339713274735547,4th Era
158,1.3202536782532759,4th Era
159,1.320035070297574,4th Era
160,1.334520172979359,4th Era
161,1.3652101717816663,4th Era
162,1.383536030195805,4th Era
163,1.4998238345463362,4th Era
164,1.5203822848484918,4th Era
165,1.5015994427822743,4th Era
166,1.5178031760945223,4th Era
167,1.5150217387007012,4th Era
168,1.5143461470929211,4th Era
169,1.5885995951101586,4th Era
170,1.5386825614805804,4th Era
171,1.5683074279029798,4th Era
172,1.581552976963605,4th Era
173,1.6044161132668284,4th Era
174,1.6013462994208052,4th Era
175,1.58549373420761,4th Era
176,1.6176232896543783,4th Era
177,1.6421143575426138,4th Era
178,1.815355348394801,4th Era
179,1.8202042589015879,4th Era
180,1.7225678992821984,4th Era
181,1.80001441882261,4th Era
182,1.7805245893251873,4th Era
183,1.7794955040018046,4th Era
184,1.8261985355592583,4th Era
185,1.8878727236574504,4th Era
186,1.8929204743792638,4th Era
187,1.865130519414828,4th Era
188,1.8607130107780696,4th Era
189,1.9503608775481487,4th Era
190,2.0492286511307727,4th Era
191,2.0670475251370077,4th Era
192,2.069324303739475,4th Era
193,2.165607154526754,4th Era
194,2.166752520677638,4th Era
195,2.1632327000291864,4th Era
196,2.1402614225563874,4th Era
197,2.224715024762002,4th Era
198,2.184433020499147,4th Era
199,1.9933312945428243,4th Era
200,1.9753031150470877,4th Era
201,2.0670533391783827,4th Era
202,2.114484288715992,4th Era
203,2.2683435912403325,4th Era
204,2.192228487174806,4th Era
205,2.2273325061890468,4th Era
206,2.2653551739735596,4th Era
207,2.1867365436919397,4th Era
208,2.2157811687851092,4th Era
209,2.243050185642341,4th Era
210,2.2205858925774455,4th Era
211,2.185265591224053,4th Era
212,2.1632838635932865,4th Era
213,2.1363381074365075,4th Era
214,2.0976526389352395,4th Era
215,2.1887668069401047,4th Era
216,2.2187742372849817,4th Era
217,2.2393082686133625,4th Era
218,2.2642737622778015,4th Era
219,2.4842422036612177,4th Era
220,2.647348157588428,4th Era
221,2.6655798285322914,4th Era
222,2.7801466766358094,4th Era
223,2.7313203571681894,4th Era
224,2.690853466389608,4th Era
225,2.746718264345856,4th Era
226,2.723185350476228,4th Era
227,2.7420402866554956,4th Era
228,2.8552245557200284,4th Era
229,3.077198841377834,4th Era
230,3.0752174160772197,4th Era
231,3.1236646600471865,4th Era
232,3.1562953858604836,4th Era
233,3.3506273932047805,4th Era
234,3.3731544779165263,4th Era
235,3.4082933811790177,4th Era
236,3.7194748292706747,4th Era
237,3.886644798119041,4th Era
238,3.6460725569107435,4th Era
239,3.9494655151763918,4th Era
240,4.220941711909599,4th Era
241,4.552700215235811,4th Era
242,4.7418042365756685,4th Era
243,4.688662735599491,4th Era
244,4.4722385338383015,4th Era
245,4.072917381309252,4th Era
246,3.902805507525114,4th Era
247,4.3329178231763965,4th Era
248,4.524004432625143,4th Era
249,4.249214232308162,4th Era
250,4.180502728529617,4th Era
251,4.21990681254484,4th Era
252,4.224160365214823,4th Era
253,4.229848823296166,4th Era
254,4.074320890897187,4th Era
255,3.619725647015594,4th Era
256,3.8936286246187435,4th Era
257,3.7198934402496775,4th Era
258,3.727698209391537,4th Era
259,3.768599990464972,4th Era
260,3.797786478167693,4th Era
261,3.525446314886155,4th Era
262,3.8951309729100556,4th Era
263,4.002466316351294,4th Era
264,3.9870218968426268,4th Era
265,3.846161628024609,4th Era
266,3.9130696161686163,4th Era
267,4.134920644149272,4th Era
268,4.361663606542889,4th Era
269,4.325045611154587,4th Era
270,4.4172272371559105,4th Era
271,4.577150584834421,4th Era
272,4.514815921636025,4th Era
273,5.203441447370715,4th Era
274,5.431984436974047,4th Era
275,5.2476118825052,4th Era
276,5.561013131593849,4th Era
277,5.552165323429307,4th Era
278,5.498428464616325,4th Era
279,5.695690748813644,4th Era
280,5.6201523976525225,4th Era
281,5.697845432547236,4th Era
282,6.0592450816116985,4th Era
283,6.028309730263364,4th Era
284,6.4680803314468704,4th Era
285,6.471529220790546,4th Era
286,6.687348762248731,4th Era
287,6.313393109430724,4th Era
288,5.631959552876962,4th Era
289,5.753360225212706,4th Era
290,5.60070675486955,4th Era
291,5.3610612718564346,4th Era
292,5.447860258352742,4th Era
293,5.271052934521103,4th Era
294,5.739898393812929,4th Era
295,5.576190105199264,4th Era
296,5.905416012102508,4th Era
297,5.621958238903611,4th Era
298,5.692403489820195,4th Era
299,5.677630010686207,4th Era
300,5.930653602903299,4th Era
301,6.027584137899758,4th Era
302,6.340671428754154,4th Era
303,6.584019293314898,4th Era
304,6.703455982474153,4th Era
305,6.663171652594748,4th Era
306,7.09708402568876,4th Era
307,7.005988462616294,4th Era
308,6.54654081980309,4th Era
309,6.5492908613734855,4th Era
310,6.820275190206363,4th Era
311,6.702395501327345,4th Era
312,6.775564049223999,4th Era
313,6.77829897428682,4th Era
314,6.69390002407013,4th Era
315,6.3267758698678,4th Era
316,6.3372434699594296,4th Era
317,6.110912141695165,4th Era
318,6.064925400035116,4th Era
319,6.337605103332957,4th Era
320,6.529338234182609,4th Era
321,6.463150024360833,4th Era
322,6.699168708364196,4th Era
323,6.841977843851128,4th Era
324,6.844703466447748,4th Era
325,6.847637231725595,4th Era
326,6.860937432775145,4th Era
327,6.6908999787206085,4th Era
328,6.769422095915403,4th Era
329,6.844666256582948,4th Era
330,6.7654871527127725,4th Era
331,6.546729194743641,4th Era
332,6.707951399265338,4th Era
333,6.763497587754233,4th Era
334,6.900365935764144,4th Era
335,6.956333060848594,4th Era
336,6.976554296750996,4th Era
337,7.339616761648722,4th Era
338,7.3274398333928294,4th Era
339,7.345463361655466,4th Era
340,7.1852086136185775,4th Era
341,7.085032680726568,4th Era
342,6.55204090294388,4th Era
343,6.536418573769137,4th Era
344,6.559274733222711,4th Era
345,6.330718952728355,4th Era
346,6.0342400524659086,4th Era
347,5.899358943797988,4th Era
348,5.845582549503654,4th Era
349,5.640222468479174,4th Era
350,6.245281614722082,4th Era
351,6.393912931241983,4th Era
352,6.364252017763058,4th Era
353,6.2121415788843315,4th Era
354,6.636350316923394,4th Era
355,6.700161746631053,4th Era
356,6.560142188195868,4th Era
357,6.671752014856038,4th Era
358,6.257549242023425,4th Era
359,6.655865728202868,4th Era
360,6.5585944903818305,4th Era
361,6.677840478983984,4th Era
362,6.843289491585337,4th Era
363,6.770041872725983,4th Era
364,6.4824433392597784,4th Era
365,6.55586886778521,4th Era
366,6.091918831331171,4th Era
367,5.730985468384987,4th Era
368,5.834707966515773,4th Era
369,5.624703629240907,4th Era
370,5.325153752324162,4th Era
371,5.022739878626072,4th Era
372,4.9768473244362985,4th Era
373,4.563317817594917,4th Era
374,4.757427728558687,4th Era
375,4.317125723993502,4th Era
376,4.3767115084297785,4th Era
377,3.9974557754942803,4th Era
378,4.472745518246206,4th Era
379,4.444733466901243,4th Era
380,4.5253498017993286,4th Era
381,4.51689269721519,4th Era
382,4.088509477468845,4th Era
383,4.02781902517131,4th Era
384,4.149077834897504,4th Era
385,4.312336116708741,4th Era
386,4.25005377988272,4th Era
387,4.372731215704423,4th Era
388,4.5307347669208955,4th Era
389,4.289412514375217,4th Era
390,4.105848111657502,4th Era
391,4.157398890913466,4th Era
392,3.947042222731274,4th Era
393,3.8953949303884823,4th Era
394,4.3287200853036145,4th Era
395,4.272939009543167,4th Era
396,4.3223618496558665,4th Era
397,4.164782723459773,4th Era
398,4.522867206132185,4th Era
399,4.68518477604894,4th Era
400,4.676456737136723,4th Era
401,4.465491920226701,4th Era
402,4.413639973627508,4th Era
403,4.128051935668794,4th Era
404,4.1393614089515305,4th Era
405,4.131713618926797,4th Era
406,3.6824010130385685,4th Era
407,3.773225641782957,4th Era
408,3.8937100211979945,4th Era
409,4.03301445254405,4th Era
410,3.6885069192906403,4th Era
411,3.6715834076561618,4th Era
412,3.8081284949656213,4th Era
413,3.9902568294637013,4th Era
414,4.1843051115888965,4th Era
415,4.037401728165658,4th Era
416,3.8914413822534524,4th Era
417,3.8992938265345867,4th Era
418,4.026003881454022,4th Era
419,4.131355473978095,4th Era
420,3.9438363603170745,4th Era
421,3.951371357939131,4th Era
422,3.9617936085080356,4th Era
423,3.8053703137373,4th Era
424,3.940807244760676,4th Era
425,3.899126382142986,4th Era
426,3.9872230626742025,4th Era
427,3.849680285864786,4th Era
428,3.7972236789625886,4th Era
429,3.8110622602434683,4th Era
430,3.6833847488392264,4th Era
431,3.6664844933702483,4th Era
432,3.6767451135889258,4th Era
433,3.67858235066344,4th Era
434,3.5941903772964006,4th Era
435,3.450221921959285,4th Era
436,3.7212574143562636,4th Era
437,3.7597533451087046,4th Era
438,3.8573524948632945,4th Era
439,3.971453056848534,4th Era
440,4.05352522770693,4th Era
441,4.358021691025561,4th Era
442,4.526981221809166,4th Era
443,4.631526988198658,4th Era
444,4.65215636980559,4th Era
445,4.815773959373804,4th Era
446,4.853374527754489,4th Era
447,4.682255662004192,4th Era
448,4.575495908659084,4th Era
449,4.4702803647031875,4th Era
450,4.626872266673798,4th Era
451,4.754869550353668,4th Era
452,4.962842461572094,4th Era
453,5.141420742406571,4th Era
454,5.127556579343641,4th Era
455,5.370278853052429,4th Era
456,5.279093753742789,4th Era
457,5.319203662380942,4th Era
458,5.149026671333403,4th Era
459,5.544759397525776,4th Era
460,5.458606932430373,4th Era
461,5.473037383123233,4th Era
462,5.342250522391617,4th Era
463,5.198227415065577,4th Era
464,5.222660342540061,4th Era
465,5.42777390821024,4th Era
466,5.696331456173174,4th Era
467,5.709350257620173,4th Era
468,5.742064705629271,4th Era
469,5.762237103584123,4th Era
470,5.5797203911221915,4th Era
471,5.694736083219862,4th Era
472,5.497461008131517,4th Era
473,5.695197718105041,4th Era
474,5.684937097886363,4th Era
475,5.700662916997582,4th Era
476,5.5182043449494,4th Era
477,5.469486166651357,4th Era
478,5.634906109045834,4th Era
479,5.7563695730284286,4th Era
480,5.773484948028284,4th Era
481,5.78759446363724,4th Era
482,6.027116688973205,4th Era
483,6.105007401274669,4th Era
484,5.440833407946863,4th Era
485,5.404471230379063,4th Era
486,5.387696558203786,4th Era
487,5.200727452856845,4th Era
488,5.256409689913917,4th Era
489,5.371418405161938,4th Era
490,5.242681575419162,4th Era
491,5.449995174345658,4th Era
492,5.600354423962222,4th Era
493,5.561470115245927,4th Era
494,5.495894705385081,4th Era
495,5.583492541166319,4th Era
496,5.499758717282935,4th Era
497,4.976844998819749,4th Era
498,4.738611165052495,4th Era
499,5.068404522393943,4th Era
500,5.196257617847711,4th Era
501,4.966112278441417,4th Era
502,4.960705219962627,4th Era
503,5.020264259808578,4th Era
504,5.005845437198469,4th Era
505,4.824585720481821,4th Era
506,4.794534103422493,4th Era
507,5.080672149695286,4th Era
508,5.576552901381066,4th Era
509,5.59019496806347,4th Era
510,5.582064612604609,4th Era
511,5.712120066931243,4th Era
512,5.970636765439477,4th Era
513,6.412013204850771,4th Era
514,6.255894565848087,4th Era
515,6.282644970214665,4th Era
516,6.392050112385419,4th Era
517,6.386779102474804,4th Era
518,6.640301539441875,4th Era
519,6.527580068070796,4th Era
520,6.683792894543754,4th Era
521,6.684452206835684,4th Era
522,7.1236879162126865,4th Era
523,7.082953579530853,4th Era
524,7.113716835254486,4th Era
525,7.177896875185322,4th Era
526,7.476496737741384,4th Era
527,7.684035921473232,4th Era
528,7.2558817749570625,4th Era
529,7.068706852545445,4th Era
530,7.096563087581555,4th Era
531,7.086747822932207,4th Era
532,7.331337566730659,4th Era
533,7.011730409878289,4th Era
534,6.808933158291928,4th Era
535,7.031105121356484,4th Era
536,7.250227038315695,4th Era
537,7.170844442997394,4th Era
538,7.148589455422,4th Era
539,7.089480422378477,4th Era
540,7.328017749105509,4th Era
541,7.329882893578623,4th Era
542,7.145059169499073,4th Era
543,7.088497849386095,4th Era
544,7.15060692777914,4th Era
545,7.3294654454078945,4th Era
546,7.7000803500518025,4th Era
547,7.82922183707428,4th Era
548,7.5148473174594494,4th Era
549,7.57829478817703,4th Era
550,7.429771612826705,4th Era
551,7.496905185776064,4th Era
552,7.52875334162028,4th Era
553,7.424690140664917,4th Era
554,7.042873903907849,4th Era
555,6.982943928222171,4th Era
556,6.608097564265505,4th Era
557,6.7365890414622545,4th Era
558,6.931252449164929,4th Era
559,6.866418910983537,4th Era
560,6.553033941210739,4th Era
561,6.691809294791665,4th Era
562,6.626518772958195,4th Era
563,6.8509698402417705,4th Era
564,6.280448425383174,4th Era
565,6.355994916202222,4th Era
566,6.64762490595788,4th Era
567,6.764082480316563,4th Era
568,6.6795335278323975,4th Era
569,6.622732669214766,4th Era
570,6.605204497277284,4th Era
571,6.238586164674581,4th Era
572,5.70304667396135,4th Era
573,5.7180864361903145,4th Era
574,5.8873948094564215,4th Era
575,5.872334116678507,4th Era
576,5.883981967169271,4th Era
577,5.574864503765754,4th Era
578,5.522759064962609,4th Era
579,5.704943214257889,4th Era
580,5.829402072356907,4th Era
581,5.438474069956871,4th Era
582,5.619143080069815,4th Era
583,5.689952289976476,4th Era
584,5.5648085378034775,4th Era
585,5.386345374988227,4th Era
586,5.440926432608864,4th Era
587,5.448091657199469,4th Era
588,5.447330017779338,4th Era
589,5.698367533462715,4th Era
590,5.66207628719969,4th Era
591,5.8967705325778175,4th Era
592,5.900238026853893,4th Era
593,5.892565817855386,4th Era
594,5.8977996179012,4th Era
595,5.902911323078139,4th Era
596,5.550121106481842,4th Era
597,5.496038893611182,4th Era
598,5.491578361068249,4th Era
599,5.381363904338088,4th Era
600,5.503829709053741,4th Era
601,5.50109710960747,4th Era
602,5.376898720562054,4th Era
603,5.372000972107718,4th Era
604,5.0572124927469835,4th Era
605,5.017775850100059,4th Era
606,4.841363881081922,4th Era
607,4.85552688587153,4th Era
608,4.857703662962347,4th Era
609,4.849386095371209,4th Era
610,4.964168063005602,4th Era
611,5.100384075573235,4th Era
612,4.960864524696303,4th Era
613,5.017242121101829,4th Era
614,5.019482852647772,4th Era
615,5.018418883076139,4th Era
616,4.8999205801948165,4th Era
617,4.942938672328767,4th Era
618,4.852452420792407,4th Era
619,4.743763568519059,4th Era
620,4.2411420172630505,4th Era
621,4.075227881351695,4th Era
622,4.128678689329024,4th Era
623,4.261193483157303,4th Era
624,4.276273943675893,4th Era
625,4.273702974579848,4th Era
626,4.279110033058639,4th Era
627,4.380560403820057,4th Era
628,4.42246220001,4th Era
629,4.418206321723468,4th Era
630,4.472293185827227,4th Era
631,4.5065541688420865,4th Era
632,4.29907545114054,4th Era
633,4.303109233046546,4th Era
634,4.724780723429539,4th Era
635,4.843741824004316,4th Era
636,4.86732938986287,4th Era
637,5.109692355814681,4th Era
638,5.132976428713457,4th Era
639,5.173993327806118,4th Era
640,5.083919873207385,4th Era
641,4.923341864470044,4th Era
642,4.902855508280939,4th Era
643,4.9063416074894155,4th Era
644,4.956584227435996,4th Era
645,5.135107856281548,4th Era
646,5.131927575649399,4th Era
647,4.735159950092268,4th Era
648,4.643171350264597,4th Era
649,4.6492319069939425,4th Era
650,4.480229352304162,4th Era
651,4.351018096785184,4th Era
652,4.422873834139353,4th Era
653,4.3442679947487575,4th Era
654,4.449931219890533,4th Era
655,4.569985360243817,4th Era
656,4.558171228169728,4th Era
657,4.371656780858315,4th Era
658,5.017761896400759,4th Era
659,5.1028527175410785,4th Era
660,5.126444934632732,4th Era
661,4.946092208370591,4th Era
662,4.5280777500125,4th Era
663,4.576088940879338,4th Era
664,4.475203694939574,4th Era
665,4.435470536182524,4th Era
666,4.479217709104905,4th Era
667,4.871850388436104,4th Era
668,4.579549458305764,4th Era
669,4.522056728764504,4th Era
670,4.530769651169145,4th Era
671,4.383431377451054,4th Era
672,4.6043672753192775,4th Era
673,4.578708747922934,4th Era
674,4.774900085698969,4th Era
675,4.748193868046842,4th Era
676,4.851082632644447,4th Era
677,4.899994999924417,4th Era
678,4.795756214919527,4th Era
679,4.785114193586647,4th Era
680,4.949535283672892,4th Era
681,4.951091121144854,4th Era
682,5.116471528057982,4th Era
683,5.141855632701424,4th Era
684,5.176260803942385,4th Era
685,5.43436703112954,4th Era
686,5.504834375403349,4th Era
687,5.5015878146995245,4th Era
688,5.480485170124664,4th Era
689,5.314559406130557,4th Era
690,5.375866146813847,4th Era
691,5.369846288374126,4th Era
692,5.39143266119139,4th Era
693,5.433311201215831,4th Era
694,5.317665267033107,4th Era
695,5.0656754113724975,4th Era
696,5.071762712692168,4th Era
697,4.906633472366443,4th Era
698,4.9572319116451755,4th Era
699,4.905897414728362,4th Era
700,4.6231861644420205,4th Era
701,4.64169342094706,4th Era
702,4.791870109664448,4th Era
703,4.630607206853127,4th Era
704,4.691765108077215,4th Era
705,4.691704642046915,4th Era
706,4.622775693120942,4th Era
707,4.739377455705725,4th Era
708,4.803679590505437,4th Era
709,4.814050677510241,4th Era
710,4.688638316625716,4th Era
711,4.6244733932024555,4th Era
712,4.6295560281725185,4th Era
713,4.5868984066038205,4th Era
714,4.68978600839315,4th Era
715,4.432853054755478,4th Era
716,4.556959581947169,4th Era
717,4.627628092052554,4th Era
718,4.477608382452292,4th Era
719,4.383091837434751,4th Era
720,4.470561764305739,4th Era
721,4.477836292874194,4th Era
722,4.374997529032416,4th Era
723,4.6117104095759585,4th Era
724,4.226649937731616,4th Era
725,4.179179452712657,4th Era
726,4.117437821734514,4th Era
727,3.9712297976597313,4th Era
728,3.6187256318990864,4th Era
729,3.596370642812042,4th Era
730,3.346693612810426,4th Era
731,3.3755510257713195,4th Era
732,3.4205563572472606,4th Era
733,3.4915702214103232,4th Era
734,3.6199989069602214,4th Era
735,3.481620071001073,4th Era
736,3.5442803205164726,4th Era
737,3.362285708970019,4th Era
738,3.5106251606128924,4th Era
739,3.394632709564214,4th Era
740,3.423152908125355,4th Era
741,3.5139205592642675,4th Era
742,3.390418692375582,4th Era
743,3.432173974722873,4th Era
744,3.4405845669760122,4th Era
745,3.424997122049519,4th Era
746,3.3422947091060675,4th Era
747,3.361234530289411,4th Era
748,3.4104399252546838,4th Era
749,3.67794164330391,4th Era
750,3.6955919101102688,4th Era
751,3.467976841510395,4th Era
752,3.547965259939976,4th Era
753,3.440462472107136,4th Era
754,3.469503608775481,4th Era
755,3.4760478937472308,4th Era
756,3.6371049794938757,4th Era
757,3.6329258465534937,4th Era
758,3.5134484591046142,4th Era
759,3.4922772088415286,4th Era
760,3.389990778930379,4th Era
761,3.2970033267944743,4th Era
762,3.1430916978977588,4th Era
763,2.6000974433334454,4th Era
764,2.572457490636486,4th Era
765,2.6114255215485813,4th Era
766,2.363481075876728,4th Era
767,2.3781789724728393,4th Era
768,2.214442776460574,4th Era
769,2.3796499249407255,4th Era
770,2.3740277469310582,4th Era
771,2.424735490187642,4th Era
772,2.323707218830052,4th Era
773,2.454562685249893,4th Era
774,2.4835421930796624,4th Era
775,2.487909700960596,4th Era
776,2.4568627200178605,4th Era
777,2.4121969285582225,4th Era
778,2.3552925800041162,4th Era
779,2.342630760697545,4th Era
780,2.21126133302015,4th Era
781,2.2449792845705803,4th Era
782,2.2416792346861056,4th Era
783,2.2408699201266993,4th Era
784,2.343804034247029,4th Era
785,2.3584100689894147,4th Era
786,2.3800010930397786,4th Era
787,2.5149205743807754,4th Era
788,2.540061652094741,4th Era
789,2.5134635756121892,4th Era
790,2.4244029270209895,4th Era
791,2.323604891701851,4th Era
792,2.246999082544271,4th Era
793,2.312144253343364,4th Era
794,2.384162783856035,4th Era
795,2.429559981720654,4th Era
796,2.4591767084851277,4th Era
797,2.429435561235228,4th Era
798,2.519093893279782,4th Era
799,2.7258656235501233,4th Era
800,2.7077374425427356,4th Era
801,2.691006957081909,4th Era
802,2.6354689082509384,4th Era
803,2.6068254520126466,4th Era
804,2.636045661155343,4th Era
805,2.5165310638416627,4th Era
806,2.457081327973562,4th Era
807,2.6551168796737623,4th Era
808,2.777935015296743,4th Era
809,2.7878595839239426,4th Era
810,2.753702090845559,4th Era
